TransactionID,OrderDate,StoreID,ProductID,CustomerID,SalesRepID,Quantity,UnitPrice,TotalAmount,DiscountAmount,NetSales
T00324,2023-10-09,S01,P008,C0489,SR02,4,150000,600000,30000.0,570000.0
T00325,2023-05-22,S03,P010,C4561,SR08,2,5000,10000,500.0,9500.0
T00326,2023-09-11,S01,P013,C2744,SR01,9,280000,2520000,0.0,2520000.0
T00327,2023-10-23,S01,P002,C0224,SR01,4,400000,1600000,0.0,1600000.0
T00328,2023-12-21,S02,P009,C0403,SR04,3,25000,75000,7500.0,67500.0
T00329,2023-01-02,S01,P034,C3755,SR03,3,180000,540000,54000.0,486000.0
T00330,2023-03-29,S03,P005,C0262,SR07,4,200000,800000,0.0,800000.0
T00331,2023-08-31,S04,P006,C2700,SR10,1,120000,120000,0.0,120000.0
T00332,2023-01-05,S05,P027,C0417,SR14,2,25000,50000,2500.0,47500.0
T00333,2023-01-09,S05,P045,C2183,SR14,2,85000,170000,17000.0,153000.0
T00334,2023-02-21,S03,P010,C0239,SR09,3,5000,15000,3000.0,12000.0
T00335,2023-09-07,S02,P004,C3332,SR05,3,85000,255000,25500.0,229500.0
T00336,2023-11-02,S04,P025,C2379,SR11,1,85000,85000,0.0,85000.0
T00337,2023-04-24,S01,P009,C1717,SR02,4,25000,100000,0.0,100000.0
T00338,2023-04-10,S13,P031,C3729,SR38,14,45000,630000,63000.0,567000.0
T00339,2023-09-27,S02,P003,C2231,SR06,5,180000,900000,45000.0,855000.0
T00340,2023-06-08,S02,P022,C4863,SR06,5,150000,750000,0.0,750000.0
T00341,2023-10-18,S15,P002,C0024,SR44,13,400000,5200000,780000.0,4420000.0
T00342,2023-12-15,S01,P015,C0150,SR02,3,550000,1650000,82500.0,1567500.0
T00343,2023-05-31,S01,P010,C2928,SR01,1,5000,5000,0.0,5000.0
T00344,2023-08-09,S03,P004,C1868,SR07,3,85000,255000,25500.0,229500.0
T00345,2023-10-16,S01,P008,C0151,SR02,4,150000,600000,30000.0,570000.0
T00346,2023-04-24,S14,P042,C1480,SR40,4,35000,140000,0.0,140000.0
T00347,2023-05-14,S05,P016,C0450,SR13,3,180000,540000,54000.0,486000.0
T00348,2023-04-13,S02,P017,C2440,SR05,1,220000,220000,0.0,220000.0
T00349,2023-08-25,S05,P022,C4559,SR14,1,150000,150000,0.0,150000.0
T00350,2023-06-12,S03,P003,C1337,SR08,4,180000,720000,36000.0,684000.0
T00351,2023-01-14,S04,P015,C0991,SR10,2,550000,1100000,55000.0,1045000.0
T00352,2023-11-14,S05,P045,C3894,SR15,4,85000,340000,0.0,340000.0
T00353,2023-08-25,S11,P013,C3778,SR33,1,280000,280000,0.0,280000.0
T00354,2023-02-24,S03,P048,C0148,SR07,3,38000,114000,11400.0,102600.0
T00355,2023-10-27,S07,P014,C1668,SR21,5,120000,600000,0.0,600000.0
T00356,2023-09-11,S01,P011,C1501,SR03,3,350000,1050000,105000.0,945000.0
T00357,2023-09-06,S06,P002,C1510,SR16,5,400000,2000000,200000.0,1800000.0
T00358,2023-05-08,S04,P007,C2085,SR12,1,120000,120000,0.0,120000.0
T00359,2023-04-05,S11,P009,C2732,SR33,4,25000,100000,10000.0,90000.0
T00360,2023-08-10,S01,P006,C1445,SR01,2,120000,240000,0.0,240000.0
T00361,2023-10-09,S03,P045,C2880,SR07,3,85000,255000,0.0,255000.0
T00362,2023-02-24,S04,P004,C0328,SR11,1,85000,85000,4250.0,80750.0
T00363,2023-06-05,S01,P042,C3093,SR03,1,35000,35000,5250.0,29750.0
T00364,2023-03-13,S04,P031,C3968,SR12,2,45000,90000,0.0,90000.0
T00365,2023-09-15,S02,P023,C3678,SR06,2,200000,400000,20000.0,380000.0
T00366,2023-10-16,S03,P035,C0374,SR09,3,150000,450000,67500.0,382500.0
T00367,2023-11-27,S04,P025,C4098,SR11,5,85000,425000,42500.0,382500.0
T00368,2023-03-08,S08,P041,C0047,SR24,5,22000,110000,11000.0,99000.0
T00369,2023-01-16,S12,P005,C1909,SR34,4,200000,800000,120000.0,680000.0
T00370,2023-04-29,S11,P023,C1979,SR33,2,200000,400000,40000.0,360000.0
T00371,2023-08-04,S14,P018,C2599,SR40,1,80000,80000,4000.0,76000.0
T00372,2023-11-20,S11,P010,C2153,SR31,4,5000,20000,0.0,20000.0
T00373,2023-10-12,S02,P024,C0287,SR05,2,65000,130000,0.0,130000.0
T00374,2023-09-28,S11,P006,C2024,SR31,1,120000,120000,0.0,120000.0
T00375,2023-01-03,S03,P023,C2970,SR08,3,200000,600000,0.0,600000.0
T00376,2023-11-27,S02,P026,C1315,SR05,5,15000,75000,7500.0,67500.0
T00377,2023-08-14,S03,P021,C0112,SR07,5,180000,900000,0.0,900000.0
T00378,2023-05-01,S01,P036,C0697,SR02,3,45000,135000,0.0,135000.0
T00379,2023-05-29,S05,P052,C1849,SR15,4,120000,480000,24000.0,456000.0
T00380,2023-02-27,S14,P022,C2008,SR41,4,150000,600000,0.0,600000.0
T00381,2023-01-31,S01,P053,C0478,SR03,1,90000,90000,0.0,90000.0
T00382,2023-10-16,S13,P046,C4837,SR39,3,150000,450000,90000.0,360000.0
T00383,2023-11-03,S09,P040,C0267,SR25,2,120000,240000,0.0,240000.0
T00384,2023-01-19,S04,P013,C3695,SR10,3,280000,840000,84000.0,756000.0
T00385,2023-04-27,S01,P010,C0746,SR01,2,5000,10000,500.0,9500.0
T00386,2023-12-18,S04,P032,C2499,SR11,4,38000,152000,15200.0,136800.0
T00387,2023-03-01,S04,P034,C1963,SR12,2,180000,360000,0.0,360000.0
T00388,2023-05-02,S02,P004,C2044,SR06,5,85000,425000,21250.0,403750.0
T00389,2023-01-08,S02,P001,C3775,SR04,2,250000,500000,0.0,500000.0
T00390,2023-11-06,S02,P006,C0499,SR05,1,120000,120000,6000.0,114000.0
T00391,2023-10-06,S02,P033,C4804,SR06,2,32000,64000,3200.0,60800.0
T00392,2023-07-07,S10,P040,C3175,SR29,3,120000,360000,0.0,360000.0
T00393,2023-02-23,S01,P019,C0957,SR02,3,280000,840000,0.0,840000.0
T00394,2023-09-25,S09,P006,C0284,SR25,2,120000,240000,0.0,240000.0
T00395,2023-08-14,S06,P055,C4928,SR17,1,85000,85000,0.0,85000.0
T00396,2023-06-03,S01,P039,C4375,SR02,1,42000,42000,4200.0,37800.0
T00397,2023-01-23,S02,P003,C0230,SR05,1,180000,180000,9000.0,171000.0
T00398,2023-06-28,S14,P023,C0949,SR42,3,200000,600000,60000.0,540000.0
T00399,2023-01-16,S11,P044,C2147,SR32,1,180000,180000,18000.0,162000.0
T00400,2023-12-14,S03,P014,C0427,SR09,5,120000,600000,60000.0,540000.0
T00401,2023-07-16,S02,P006,C0447,SR04,3,120000,360000,0.0,360000.0
T00402,2023-10-05,S03,P009,C0428,SR09,3,25000,75000,0.0,75000.0
T00403,2023-12-01,S11,P007,C3743,SR33,3,120000,360000,36000.0,324000.0
T00404,2023-08-16,S04,P008,C1501,SR11,3,150000,450000,22500.0,427500.0
T00405,2023-04-24,S01,P033,C3730,SR03,13,32000,416000,0.0,416000.0
T00406,2023-05-22,S02,P005,C2927,SR05,2,200000,400000,40000.0,360000.0
T00407,2023-05-01,S01,P022,C2783,SR03,3,150000,450000,0.0,450000.0
T00408,2023-02-01,S14,P052,C0204,SR41,3,120000,360000,18000.0,342000.0
T00409,2023-05-01,S03,P030,C1038,SR07,1,22000,22000,0.0,22000.0
T00410,2023-07-10,S11,P008,C2390,SR33,3,150000,450000,0.0,450000.0
T00411,2023-07-04,S03,P049,C0453,SR08,3,55000,165000,8250.0,156750.0
T00412,2023-01-23,S03,P037,C1486,SR07,5,55000,275000,0.0,275000.0
T00413,2023-09-18,S10,P006,C1301,SR30,5,120000,600000,0.0,600000.0
T00414,2023-07-17,S14,P026,C2980,SR40,14,15000,210000,21000.0,189000.0
T00415,2023-03-04,S05,P017,C0429,SR13,5,220000,1100000,55000.0,1045000.0
T00416,2023-10-23,S02,P016,C3551,SR04,9,180000,1620000,81000.0,1539000.0
T00417,2023-03-01,S08,P031,C1556,SR23,3,45000,135000,0.0,135000.0
T00418,2023-02-09,S13,P011,C1184,SR39,4,350000,1400000,0.0,1400000.0
T00419,2023-03-06,S14,P013,C0639,SR40,5,280000,1400000,70000.0,1330000.0
T00420,2023-05-29,S03,P048,C1551,SR09,2,38000,76000,7600.0,68400.0
T00421,2023-01-09,S04,P014,C0010,SR12,1,120000,120000,0.0,120000.0
T00422,2023-08-09,S01,P037,C1774,SR01,5,55000,275000,41250.0,233750.0
T00423,2023-07-03,S02,P004,C1679,SR05,3,85000,255000,12750.0,242250.0
T00424,2023-01-24,S01,P052,C2133,SR02,13,120000,1560000,156000.0,1404000.0
T00425,2023-09-04,S08,P049,C0300,SR24,7,55000,385000,0.0,385000.0
T00426,2023-10-31,S03,P028,C4777,SR09,2,18000,36000,1800.0,34200.0
T00427,2023-02-20,S04,P020,C2201,SR10,5,220000,1100000,55000.0,1045000.0
T00428,2023-05-29,S02,P006,C0189,SR04,9,120000,1080000,54000.0,1026000.0
T00429,2023-11-13,S03,P007,C0032,SR07,4,120000,480000,0.0,480000.0
T00430,2023-05-13,S09,P020,C3985,SR25,2,220000,440000,22000.0,418000.0
T00431,2023-03-28,S01,P048,C2954,SR01,2,38000,76000,0.0,76000.0
T00432,2023-01-16,S14,P028,C0476,SR41,4,18000,72000,0.0,72000.0
T00433,2023-12-28,S13,P008,C0447,SR37,3,150000,450000,0.0,450000.0
T00434,2023-05-23,S09,P054,C3546,SR25,2,55000,110000,11000.0,99000.0
T00435,2023-09-18,S04,P021,C0202,SR12,3,180000,540000,54000.0,486000.0
T00436,2023-02-21,S14,P004,C2180,SR42,1,85000,85000,12750.0,72250.0
T00437,2023-05-08,S14,P005,C0897,SR42,4,200000,800000,80000.0,720000.0
T00438,2023-05-25,S01,P047,C0216,SR03,9,95000,855000,0.0,855000.0
T00439,2023-10-13,S06,P006,C1212,SR18,3,120000,360000,18000.0,342000.0
T00440,2023-05-01,S06,P019,C0994,SR17,10,280000,2800000,280000.0,2520000.0
T00441,2023-12-11,S03,P011,C0708,SR08,2,350000,700000,0.0,700000.0
T00442,2023-05-29,S04,P033,C3366,SR10,4,32000,128000,19200.0,108800.0
T00443,2023-06-27,S08,P009,C1001,SR24,4,25000,100000,5000.0,95000.0
T00444,2023-01-16,S05,P007,C4116,SR14,3,120000,360000,18000.0,342000.0
T00445,2023-08-15,S04,P035,C1838,SR11,2,150000,300000,0.0,300000.0
T00446,2023-06-07,S04,P011,C0387,SR10,2,350000,700000,70000.0,630000.0
T00447,2023-11-13,S05,P004,C3639,SR15,3,85000,255000,38250.0,216750.0
T00448,2023-10-11,S01,P031,C0917,SR01,2,45000,90000,18000.0,72000.0
T00449,2023-07-22,S02,P048,C0479,SR04,2,38000,76000,3800.0,72200.0
T00450,2023-01-09,S14,P022,C2945,SR40,1,150000,150000,0.0,150000.0
T00451,2023-04-28,S06,P008,C2108,SR18,1,150000,150000,15000.0,135000.0
T00452,2023-07-25,S01,P035,C4011,SR03,1,150000,150000,0.0,150000.0
T00453,2023-08-01,S01,P054,C1067,SR03,2,55000,110000,0.0,110000.0
T00454,2023-07-20,S02,P041,C0271,SR06,4,22000,88000,4400.0,83600.0
T00455,2023-05-22,S01,P014,C0976,SR03,4,120000,480000,0.0,480000.0
T00456,2023-10-16,S03,P029,C3155,SR09,1,55000,55000,11000.0,44000.0
T00457,2023-07-10,S09,P010,C0016,SR27,1,5000,5000,0.0,5000.0
T00458,2023-07-10,S01,P004,C0278,SR02,1,85000,85000,0.0,85000.0
T00459,2023-09-08,S05,P010,C3322,SR13,4,5000,20000,1000.0,19000.0
T00460,2023-05-01,S04,P007,C2489,SR11,2,120000,240000,0.0,240000.0
T00461,2023-11-03,S03,P010,C1391,SR07,5,5000,25000,2500.0,22500.0
T00462,2023-06-10,S02,P016,C0993,SR05,1,180000,180000,27000.0,153000.0
T00463,2023-02-09,S03,P001,C2974,SR07,2,250000,500000,0.0,500000.0
T00464,2023-02-28,S01,P029,C3370,SR02,5,55000,275000,13750.0,261250.0
T00465,2023-10-09,S01,P009,C3640,SR01,3,25000,75000,3750.0,71250.0
T00466,2023-07-10,S05,P004,C2299,SR13,2,85000,170000,17000.0,153000.0
T00467,2023-07-10,S05,P016,C1869,SR14,3,180000,540000,81000.0,459000.0
T00468,2023-03-13,S04,P003,C0362,SR11,1,180000,180000,36000.0,144000.0
T00469,2023-12-26,S02,P003,C2039,SR06,1,180000,180000,0.0,180000.0
T00470,2023-03-22,S01,P033,C0052,SR03,1,32000,32000,4800.0,27200.0
T00471,2023-08-07,S05,P009,C3288,SR14,3,25000,75000,3750.0,71250.0
T00472,2023-04-14,S01,P002,C0218,SR01,2,400000,800000,0.0,800000.0
T00473,2023-09-25,S05,P010,C2321,SR14,5,5000,25000,1250.0,23750.0
T00474,2023-11-13,S04,P003,C4615,SR10,2,180000,360000,0.0,360000.0
T00475,2023-03-17,S01,P036,C2394,SR02,1,45000,45000,0.0,45000.0
T00476,2023-08-07,S03,P024,C3967,SR09,4,65000,260000,0.0,260000.0
T00477,2023-08-31,S03,P001,C1031,SR09,5,250000,1250000,125000.0,1125000.0
T00478,2023-11-21,S11,P006,C2792,SR33,4,120000,480000,24000.0,456000.0
T00479,2023-12-18,S13,P003,C0962,SR39,3,180000,540000,54000.0,486000.0
T00480,2023-06-27,S09,P033,C0140,SR25,2,32000,64000,0.0,64000.0
T00481,2023-01-06,S02,P013,C2766,SR05,3,280000,840000,0.0,840000.0
T00482,2023-05-10,S05,P024,C4881,SR13,3,65000,195000,9750.0,185250.0
T00483,2023-12-25,S01,P039,C0977,SR03,4,42000,168000,33600.0,134400.0
T00484,2023-09-11,S06,P038,C2125,SR18,1,38000,38000,1900.0,36100.0
T00485,2023-12-28,S09,P001,C0679,SR25,1,250000,250000,0.0,250000.0
T00486,2023-02-01,S03,P007,C3710,SR09,5,120000,600000,60000.0,540000.0
T00487,2023-12-11,S12,P043,C2239,SR35,5,120000,600000,60000.0,540000.0
T00488,2023-01-08,S03,P014,C0055,SR09,5,120000,600000,0.0,600000.0
T00489,2023-03-30,S04,P011,C1950,SR11,4,350000,1400000,0.0,1400000.0
T00490,2023-01-02,S03,P005,C0471,SR09,5,200000,1000000,100000.0,900000.0
T00491,2023-08-27,S02,P001,C1343,SR04,1,250000,250000,25000.0,225000.0
T00492,2023-04-24,S12,P009,C4511,SR34,2,25000,50000,5000.0,45000.0
T00493,2023-06-08,S01,P004,C0095,SR03,5,85000,425000,0.0,425000.0
T00494,2023-04-07,S02,P009,C1766,SR04,4,25000,100000,0.0,100000.0
T00495,2023-10-24,S03,P015,C4492,SR09,2,550000,1100000,0.0,1100000.0
T00496,2023-07-17,S01,P005,C4095,SR03,3,200000,600000,30000.0,570000.0
T00497,2023-05-29,S08,P022,C1444,SR24,3,150000,450000,0.0,450000.0
T00498,2023-05-15,S13,P026,C3824,SR39,2,15000,30000,1500.0,28500.0
T00499,2023-10-16,S03,P041,C4639,SR09,1,22000,22000,1100.0,20900.0
T00500,2023-01-05,S01,P009,C1069,SR02,1,25000,25000,0.0,25000.0
T00501,2023-03-27,S01,P021,C4291,SR03,4,180000,720000,72000.0,648000.0
T00502,2023-05-05,S02,P013,C4687,SR05,4,280000,1120000,0.0,1120000.0
T00503,2023-05-01,S13,P004,C3226,SR39,3,85000,255000,38250.0,216750.0
T00504,2023-01-16,S01,P035,C0620,SR02,14,150000,2100000,0.0,2100000.0
T00505,2023-03-13,S01,P026,C4443,SR02,1,15000,15000,0.0,15000.0
T00506,2023-06-27,S04,P026,C3874,SR10,2,15000,30000,3000.0,27000.0
T00507,2023-02-12,S04,P007,C0279,SR12,3,120000,360000,0.0,360000.0
T00508,2023-02-21,S04,P008,C2033,SR12,4,150000,600000,30000.0,570000.0
T00509,2023-12-28,S02,P007,C4896,SR04,2,120000,240000,0.0,240000.0
T00510,2023-05-25,S11,P044,C2369,SR33,5,180000,900000,0.0,900000.0
T00511,2023-10-29,S02,P005,C4686,SR04,1,200000,200000,10000.0,190000.0
T00512,2023-02-09,S06,P027,C1836,SR16,3,25000,75000,3750.0,71250.0
T00513,2023-12-01,S02,P001,C1084,SR04,4,250000,1000000,0.0,1000000.0
T00514,2023-08-04,S02,P026,C4017,SR05,4,15000,60000,6000.0,54000.0
T00515,2023-02-21,S07,P053,C1040,SR20,3,90000,270000,0.0,270000.0
T00516,2023-12-18,S04,P032,C4978,SR11,4,38000,152000,15200.0,136800.0
T00517,2023-05-15,S11,P027,C4758,SR32,3,25000,75000,7500.0,67500.0
T00518,2023-02-27,S10,P020,C4600,SR29,1,220000,220000,0.0,220000.0
T00519,2023-12-29,S05,P032,C2272,SR13,4,38000,152000,7600.0,144400.0
T00520,2023-01-23,S03,P029,C0774,SR09,3,55000,165000,8250.0,156750.0
T00521,2023-01-13,S05,P006,C2227,SR13,4,120000,480000,0.0,480000.0
T00522,2023-11-02,S01,P001,C3485,SR03,2,250000,500000,0.0,500000.0
T00523,2023-03-06,S08,P016,C2207,SR24,3,180000,540000,81000.0,459000.0
T00524,2023-05-05,S13,P044,C1774,SR39,1,180000,180000,0.0,180000.0
T00525,2023-03-17,S05,P023,C0758,SR15,4,200000,800000,40000.0,760000.0
T00526,2023-06-22,S14,P009,C0200,SR42,2,25000,50000,7500.0,42500.0
T00527,2023-12-01,S09,P047,C4061,SR25,1,95000,95000,9500.0,85500.0
T00528,2023-06-05,S06,P049,C1857,SR18,1,55000,55000,0.0,55000.0
T00529,2023-08-14,S02,P027,C0169,SR06,2,25000,50000,2500.0,47500.0
T00530,2023-07-28,S02,P029,C4587,SR05,4,55000,220000,11000.0,209000.0
T00531,2023-06-12,S01,P002,C4923,SR01,1,400000,400000,20000.0,380000.0
T00532,2023-11-08,S11,P008,C3729,SR33,5,150000,750000,0.0,750000.0
T00533,2023-01-09,S11,P030,C0258,SR31,2,22000,44000,2200.0,41800.0
T00534,2023-07-19,S02,P027,C4874,SR04,1,25000,25000,1250.0,23750.0
T00535,2023-06-26,S01,P053,C4966,SR03,3,90000,270000,27000.0,243000.0
T00536,2023-08-28,S01,P025,C2116,SR03,5,85000,425000,21250.0,403750.0
T00537,2023-01-12,S09,P021,C1353,SR26,2,180000,360000,0.0,360000.0
T00538,2023-07-13,S05,P007,C0015,SR13,1,120000,120000,6000.0,114000.0
T00539,2023-03-23,S10,P054,C3655,SR30,3,55000,165000,16500.0,148500.0
T00540,2023-11-03,S03,P019,C1027,SR08,3,280000,840000,42000.0,798000.0
T00541,2023-04-26,S12,P024,C4540,SR35,4,65000,260000,0.0,260000.0
T00542,2023-07-24,S03,P037,C0338,SR09,2,55000,110000,5500.0,104500.0
T00543,2023-10-25,S07,P008,C2695,SR20,5,150000,750000,0.0,750000.0
T00544,2023-09-15,S15,P028,C0394,SR45,1,18000,18000,0.0,18000.0
T00545,2023-10-19,S06,P003,C1293,SR18,5,180000,900000,90000.0,810000.0
T00546,2023-10-10,S05,P042,C0190,SR13,3,35000,105000,10500.0,94500.0
T00547,2023-08-30,S14,P004,C4657,SR40,1,85000,85000,0.0,85000.0
T00548,2023-05-08,S02,P039,C4680,SR04,1,42000,42000,4200.0,37800.0
T00549,2023-03-23,S02,P052,C1780,SR06,1,120000,120000,6000.0,114000.0
T00550,2023-09-24,S12,P020,C2422,SR34,14,220000,3080000,0.0,3080000.0
T00551,2023-11-28,S15,P003,C1984,SR45,1,180000,180000,0.0,180000.0
T00552,2023-01-23,S05,P004,C0288,SR15,1,85000,85000,0.0,85000.0
T00553,2023-10-24,S09,P015,C0497,SR25,3,550000,1650000,0.0,1650000.0
T00554,2023-09-05,S02,P004,C0631,SR04,4,85000,340000,34000.0,306000.0
T00555,2023-05-08,S08,P033,C0395,SR23,5,32000,160000,0.0,160000.0
T00556,2023-03-13,S01,P001,C0083,SR02,5,250000,1250000,0.0,1250000.0
T00557,2023-03-23,S05,P022,C2591,SR14,3,150000,450000,0.0,450000.0
T00558,2023-03-07,S01,P055,C0401,SR02,2,85000,170000,0.0,170000.0
T00559,2023-06-05,S01,P003,C4744,SR01,5,180000,900000,45000.0,855000.0
T00560,2023-03-29,S15,P004,C0534,SR45,3,85000,255000,12750.0,242250.0
T00561,2023-09-06,S06,P031,C2987,SR18,4,45000,180000,0.0,180000.0
T00562,2023-06-26,S02,P010,C3674,SR04,1,5000,5000,250.0,4750.0
T00563,2023-08-24,S05,P045,C1791,SR15,5,85000,425000,42500.0,382500.0
T00564,2023-07-06,S07,P012,C3785,SR20,14,200000,2800000,0.0,2800000.0
T00565,2023-10-01,S05,P034,C0410,SR13,5,180000,900000,45000.0,855000.0
T00566,2023-04-04,S08,P039,C4194,SR24,4,42000,168000,0.0,168000.0
T00567,2023-05-17,S05,P032,C0485,SR13,1,38000,38000,5700.0,32300.0
T00568,2023-06-05,S01,P007,C4642,SR01,4,120000,480000,24000.0,456000.0
T00569,2023-01-27,S03,P001,C0181,SR09,4,250000,1000000,0.0,1000000.0
T00570,2023-10-05,S05,P029,C1007,SR15,5,55000,275000,13750.0,261250.0
T00571,2023-08-15,S10,P020,C0378,SR28,4,220000,880000,176000.0,704000.0
T00572,2023-07-28,S05,P017,C4482,SR14,4,220000,880000,44000.0,836000.0
T00573,2023-06-05,S03,P025,C0990,SR09,4,85000,340000,0.0,340000.0
T00574,2023-04-04,S04,P044,C0187,SR11,4,180000,720000,0.0,720000.0
T00575,2023-08-10,S07,P034,C0259,SR19,5,180000,900000,90000.0,810000.0
T00576,2023-02-27,S05,P028,C0354,SR14,3,18000,54000,8100.0,45900.0
T00577,2023-12-11,S01,P007,C4848,SR01,2,120000,240000,24000.0,216000.0
T00578,2023-03-22,S03,P052,C0470,SR09,4,120000,480000,48000.0,432000.0
T00579,2023-05-15,S04,P003,C4403,SR11,3,180000,540000,54000.0,486000.0
T00580,2023-06-07,S04,P031,C4128,SR11,4,45000,180000,0.0,180000.0
T00581,2023-11-27,S10,P013,C3638,SR29,2,280000,560000,0.0,560000.0
T00582,2023-05-31,S11,P005,C2847,SR31,3,200000,600000,30000.0,570000.0
T00583,2023-04-21,S06,P047,C0584,SR17,2,95000,190000,0.0,190000.0
T00584,2023-10-31,S04,P020,C3670,SR10,4,220000,880000,0.0,880000.0
T00585,2023-10-30,S06,P028,C0136,SR17,3,18000,54000,0.0,54000.0
T00586,2023-02-07,S03,P009,C0873,SR09,2,25000,50000,2500.0,47500.0
T00587,2023-10-16,S02,P023,C0266,SR06,5,200000,1000000,50000.0,950000.0
T00588,2023-01-12,S01,P045,C3992,SR01,3,85000,255000,38250.0,216750.0
T00589,2023-08-17,S09,P005,C0395,SR25,4,200000,800000,0.0,800000.0
T00590,2023-12-27,S02,P026,C2641,SR06,1,15000,15000,750.0,14250.0
T00591,2023-09-07,S10,P003,C1099,SR30,11,180000,1980000,0.0,1980000.0
T00592,2023-01-17,S14,P031,C0381,SR41,5,45000,225000,0.0,225000.0
T00593,2023-02-08,S05,P016,C0446,SR15,5,180000,900000,90000.0,810000.0
T00594,2023-08-28,S05,P031,C3984,SR13,4,45000,180000,18000.0,162000.0
T00595,2023-03-20,S01,P026,C2943,SR03,4,15000,60000,6000.0,54000.0
T00596,2023-05-31,S01,P005,C2751,SR02,4,200000,800000,0.0,800000.0
T00597,2023-10-27,S07,P021,C0785,SR20,2,180000,360000,36000.0,324000.0
T00598,2023-07-01,S08,P010,C0024,SR24,2,5000,10000,0.0,10000.0
T00599,2023-10-02,S12,P013,C2283,SR34,11,280000,3080000,308000.0,2772000.0
T00600,2023-12-04,S03,P051,C0386,SR08,2,75000,150000,15000.0,135000.0
T00601,2023-08-14,S01,P002,C1067,SR02,2,400000,800000,0.0,800000.0
T00602,2023-07-24,S02,P017,C1070,SR05,2,220000,440000,22000.0,418000.0
T00603,2023-09-22,S01,P002,C4084,SR01,5,400000,2000000,0.0,2000000.0
T00604,2023-08-01,S02,P014,C4166,SR04,3,120000,360000,18000.0,342000.0
T00605,2023-01-09,S01,P007,C0884,SR02,3,120000,360000,0.0,360000.0
T00606,2023-02-03,S04,P002,C1635,SR12,7,400000,2800000,140000.0,2660000.0
T00607,2023-08-30,S01,P029,C0150,SR02,1,55000,55000,0.0,55000.0
T00608,2023-10-17,S01,P009,C1959,SR03,1,25000,25000,0.0,25000.0
T00609,2023-12-05,S03,P008,C3571,SR09,2,150000,300000,0.0,300000.0
T00610,2023-03-20,S11,P002,C0424,SR31,8,400000,3200000,0.0,3200000.0
T00611,2023-07-26,S06,P031,C4016,SR17,1,45000,45000,0.0,45000.0
T00612,2023-01-18,S09,P037,C1881,SR25,4,55000,220000,22000.0,198000.0
T00613,2023-03-28,S01,P001,C0284,SR01,4,250000,1000000,200000.0,800000.0
T00614,2023-09-01,S04,P048,C4469,SR11,2,38000,76000,7600.0,68400.0
T00615,2023-01-02,S04,P009,C1069,SR11,3,25000,75000,11250.0,63750.0
T00616,2023-02-20,S09,P004,C0367,SR27,2,85000,170000,17000.0,153000.0
T00617,2023-12-04,S01,P030,C0084,SR01,5,22000,110000,0.0,110000.0
T00618,2023-04-05,S09,P006,C2406,SR26,15,120000,1800000,90000.0,1710000.0
T00619,2023-05-17,S09,P002,C2238,SR25,2,400000,800000,40000.0,760000.0
T00620,2023-01-18,S09,P027,C4243,SR26,2,25000,50000,0.0,50000.0
T00621,2023-05-02,S01,P006,C1022,SR02,3,120000,360000,0.0,360000.0
T00622,2023-10-23,S03,P031,C0315,SR07,4,45000,180000,0.0,180000.0
T00623,2023-09-21,S14,P036,C2780,SR41,3,45000,135000,13500.0,121500.0
T00624,2023-10-09,S04,P032,C4123,SR10,5,38000,190000,0.0,190000.0
T00625,2023-08-07,S06,P008,C0454,SR18,4,150000,600000,60000.0,540000.0
T00626,2024-01-01,S12,P023,C2578,SR35,1,200000,200000,30000.0,170000.0
T00627,2023-04-04,S03,P006,C0246,SR09,2,120000,240000,24000.0,216000.0
T00628,2023-07-03,S05,P020,C2196,SR15,3,220000,660000,33000.0,627000.0
T00629,2023-09-29,S02,P007,C0976,SR04,5,120000,600000,0.0,600000.0
T00630,2023-03-20,S14,P038,C3558,SR41,4,38000,152000,0.0,152000.0
T00631,2023-08-04,S13,P009,C0439,SR38,3,25000,75000,0.0,75000.0
T00632,2023-10-12,S07,P034,C2673,SR19,1,180000,180000,0.0,180000.0
T00633,2023-03-15,S04,P016,C0020,SR10,2,180000,360000,0.0,360000.0
T00634,2023-08-03,S03,P008,C0053,SR07,2,150000,300000,45000.0,255000.0
T00635,2023-07-25,S01,P027,C3777,SR03,2,25000,50000,2500.0,47500.0
T00636,2023-06-19,S03,P032,C0084,SR07,2,38000,76000,3800.0,72200.0
T00637,2023-03-06,S05,P010,C1772,SR13,11,5000,55000,5500.0,49500.0
T00638,2023-01-22,S01,P006,C0234,SR02,4,120000,480000,48000.0,432000.0
T00639,2023-02-22,S01,P020,C1022,SR03,3,220000,660000,0.0,660000.0
T00640,2023-09-11,S11,P003,C4280,SR32,3,180000,540000,54000.0,486000.0
T00641,2023-05-09,S06,P005,C0166,SR17,3,200000,600000,0.0,600000.0
T00642,2023-09-06,S02,P006,C4834,SR05,3,120000,360000,0.0,360000.0
T00643,2023-12-29,S04,P034,C4874,SR12,5,180000,900000,90000.0,810000.0
T00644,2023-01-23,S05,P051,C0393,SR15,1,75000,75000,11250.0,63750.0
T00645,2023-10-25,S07,P005,C1968,SR21,1,200000,200000,0.0,200000.0
T00646,2023-08-24,S05,P001,C0392,SR15,4,250000,1000000,50000.0,950000.0
T00647,2023-10-18,S02,P035,C1573,SR06,4,150000,600000,60000.0,540000.0
T00648,2023-05-10,S03,P001,C4466,SR09,9,250000,2250000,0.0,2250000.0
